customer_id,first_name,last_name,gender,dob,city,state,occupation,account_open_date,account_type,balance,credit_score,loan_status,loan_id,loan_type,loan_amount,interest_rate,tenure_months,start_date,end_date,status_loan,transaction_id,transaction_date,transaction_type,amount,transaction_mode,merchant,status_transaction
4459,Yasmin,Lanka,O,1996-07-08,Delhi,Goa,Other,2025-07-15,Savings,451535.45,761,Active,1770.0,Car,4133445.48,10.54,84.0,2025-07-08,2032-07-08,Defaulted,37600,2024-03-02 09:54:57,Deposit,11603.65,Online,,Success
4460,Eva,Agarwal,F,1997-06-20,Pune,Chhattisgarh,Engineer,2024-03-21,Current,475239.5,709,Defaulted,,,,,,,,,5937,2025-03-02 21:43:54,Transfer,5944.86,Online,Electricity Board,Success
4461,Tiya,Sant,M,1956-02-05,Ahmedabad,Tripura,Doctor,2021-05-02,Fixed Deposit,49755.93,570,Active,,,,,,,,,26259,2025-09-26 15:28:26,Bill Payment,891.89,UPI,PhonePe,Failed
4462,Jiya,Garde,F,1992-06-15,Ahmedabad,Andhra Pradesh,Doctor,2022-11-27,Fixed Deposit,322369.19,552,No Loan,,,,,,,,,3508,2023-10-15 10:59:28,Deposit,519.3,UPI,,Success
4463,Kabir,Bhagat,M,1987-07-01,Ahmedabad,Telangana,Engineer,2019-01-20,Current,498010.38,406,Defaulted,269.0,Home,901894.27,8.94,60.0,2024-05-19,2029-05-19,Defaulted,36497,2024-10-27 10:03:54,Deposit,23321.55,UPI,,Success
4464,Ojas,Sarin,O,1975-08-12,Kolkata,Uttar Pradesh,Student,2022-12-28,Current,291596.37,845,Closed,1462.0,Business,3837063.99,14.08,36.0,2023-07-30,2026-07-30,Closed,7477,2025-01-21 02:54:47,Withdrawal,8062.5,Branch,,Success
4465,Krish,Ratti,F,1973-04-09,Hyderabad,Madhya Pradesh,Other,2025-09-26,Savings,400081.61,388,Active,,,,,,,,,6363,2024-08-04 02:32:48,Deposit,2311.7,UPI,,Success
4466,Jivika,Gokhale,O,2000-05-06,Pune,Bihar,Student,2025-05-19,Salary,431305.12,530,No Loan,,,,,,,,,45664,2025-04-05 11:08:54,Withdrawal,13850.37,ATM,,Success
4467,Misha,Chaudhari,M,1980-08-14,Pune,Haryana,Retired,2023-10-17,Salary,215816.3,545,No Loan,,,,,,,,,25367,2023-11-21 18:06:07,Deposit,48466.15,Online,,Success
4468,Shayak,Gokhale,O,1976-11-10,Hyderabad,Meghalaya,Engineer,2016-07-17,Salary,337435.6,577,No Loan,,,,,,,,,44804,2024-05-28 12:23:21,Withdrawal,13378.64,Online,,Success
4469,Hazel,Ganesan,F,2006-05-30,Hyderabad,Meghalaya,Student,2019-11-13,Fixed Deposit,447404.34,427,Closed,,,,,,,,,7447,2024-10-08 02:26:15,Deposit,1657.2,Online,,Success
4470,Jhanvi,Anand,F,1970-04-02,Pune,Tamil Nadu,Other,2023-02-04,Savings,489243.75,427,Active,,,,,,,,,41872,2025-08-15 23:45:27,Withdrawal,1872.49,Online,,Success
4471,Jivika,Wason,F,1959-12-15,Chennai,Chhattisgarh,Doctor,2017-07-09,Fixed Deposit,400381.73,693,Active,,,,,,,,,31647,2024-10-19 16:32:58,Transfer,12856.3,Online,Amazon,Success
4472,Azad,Chaudry,O,1970-07-04,Bangalore,Manipur,Other,2022-10-02,Current,252932.53,694,No Loan,,,,,,,,,13546,2025-07-02 02:43:59,Deposit,7170.29,Online,,Success
4473,Seher,Bansal,F,1982-10-29,Bangalore,Bihar,Business,2024-11-12,Savings,302525.5,579,Closed,,,,,,,,,9524,2024-05-11 06:22:43,Deposit,6717.33,UPI,,Success
4474,Advika,Sekhon,O,2001-02-07,Kolkata,Chhattisgarh,Other,2025-02-04,Fixed Deposit,213076.2,400,No Loan,,,,,,,,,4696,2025-05-16 13:10:11,Bill Payment,1315.62,UPI,Gas Supplier,Success
4475,Madhav,Goyal,M,1969-10-14,Pune,Bihar,Doctor,2019-06-01,Salary,273766.2,756,Closed,,,,,,,,,7578,2024-10-10 02:45:34,Deposit,1225.82,Online,,Success
4476,Aayush,Raj,O,1957-04-04,Delhi,Maharashtra,Business,2020-02-16,Salary,268559.95,397,Defaulted,390.0,Education,4865640.19,8.63,24.0,2022-03-17,2024-03-17,Active,46849,2024-09-29 15:14:24,Withdrawal,13388.01,Online,,Success
4477,Nayantara,Raja,M,1962-12-13,Kolkata,Manipur,Engineer,2020-07-14,Savings,153694.49,300,Active,,,,,,,,,42815,2025-08-10 05:45:40,Withdrawal,7758.98,Branch,,Success
4478,Shlok,Dani,O,1968-12-28,Ahmedabad,Punjab,Teacher,2017-05-09,Current,359583.27,448,Defaulted,,,,,,,,,32462,2024-07-04 15:09:12,Deposit,3381.2,Branch,,Success
4479,Zara,Dass,O,1962-11-06,Chennai,Uttar Pradesh,Business,2017-05-10,Salary,99279.86,343,Active,125.0,Home,3051728.39,10.11,60.0,2025-05-05,2030-05-05,Closed,30439,2025-09-02 06:26:23,Deposit,8534.0,Online,,Success
4480,Siya,Rau,F,1995-06-25,Delhi,Tripura,Engineer,2024-11-24,Current,292345.28,461,Active,,,,,,,,,10483,2024-08-05 11:39:33,Transfer,4350.09,UPI,Electricity Board,Success
4481,Anika,Sankaran,M,1971-03-07,Ahmedabad,Himachal Pradesh,Doctor,2016-07-07,Savings,220942.13,431,Defaulted,,,,,,,,,21019,2024-08-30 05:00:08,Withdrawal,15097.21,Online,,Success
4482,Nirvi,Shukla,M,1991-08-02,Ahmedabad,Tamil Nadu,Business,2018-08-09,Current,269047.49,773,No Loan,384.0,Personal,460489.4,11.63,48.0,2024-02-24,2028-02-24,Closed,7856,2024-06-03 19:25:27,Deposit,3252.8,ATM,,Success
4482,Nirvi,Shukla,M,1991-08-02,Ahmedabad,Tamil Nadu,Business,2018-08-09,Current,269047.49,773,No Loan,584.0,Home,652033.31,9.41,120.0,2023-11-29,2033-11-29,Closed,7856,2024-06-03 19:25:27,Deposit,3252.8,ATM,,Success
4483,Ayesha,Taneja,M,2004-05-08,Delhi,Gujarat,Teacher,2015-11-15,Salary,78720.06,408,Defaulted,,,,,,,,,3641,2024-08-05 05:31:56,Deposit,6061.2,Online,,Success
4484,Divyansh,Basu,F,1982-10-15,Delhi,Mizoram,Student,2021-05-23,Current,243080.82,766,Defaulted,,,,,,,,,10874,2024-05-15 10:33:13,Bill Payment,17234.97,ATM,PhonePe,Success
4485,Kashvi,Dewan,M,1994-06-06,Mumbai,Andhra Pradesh,Student,2019-09-01,Fixed Deposit,206634.71,486,Active,,,,,,,,,9978,2023-11-08 05:43:47,Transfer,2290.45,ATM,Water Board,Success
4486,Taimur,Shetty,F,1983-10-30,Ahmedabad,Manipur,Business,2021-09-13,Salary,449508.87,542,Active,,,,,,,,,35140,2025-03-10 09:08:31,Deposit,17123.41,ATM,,Success
4487,Anay,Shankar,O,1992-08-14,Bangalore,Bihar,Doctor,2018-07-23,Salary,277530.69,821,No Loan,,,,,,,,,35543,2025-02-24 09:40:35,Deposit,480.97,Branch,,Success
4488,Akarsh,Sama,F,1997-06-12,Pune,Himachal Pradesh,Other,2025-06-28,Salary,7525.19,840,Active,,,,,,,,,47677,2024-11-06 07:23:17,Withdrawal,14814.21,ATM,,Success
4489,Indranil,Dada,O,1967-11-13,Hyderabad,Telangana,Other,2018-09-10,Salary,89563.44,834,No Loan,,,,,,,,,30319,2024-04-20 13:07:27,Withdrawal,6730.61,ATM,,Success
4490,Kiaan,Thaker,M,1957-11-03,Ahmedabad,Gujarat,Engineer,2018-10-25,Fixed Deposit,13710.87,766,Defaulted,,,,,,,,,32072,2024-08-14 01:01:40,Bill Payment,305.0,Branch,IRCTC,Success
4491,Ritvik,Karpe,M,1968-03-19,Mumbai,Arunachal Pradesh,Retired,2018-01-08,Fixed Deposit,473638.14,565,Active,1014.0,Car,2875181.52,12.68,24.0,2021-11-01,2023-11-01,Closed,49396,2025-02-18 14:35:29,Withdrawal,6850.57,Online,,Pending
4492,Mamooty,Ranganathan,M,1999-10-16,Kolkata,Chhattisgarh,Other,2023-05-30,Salary,256707.44,610,Active,1971.0,Education,782375.96,9.53,48.0,2023-12-02,2027-12-02,Defaulted,24615,2024-10-16 22:15:00,Deposit,4007.34,Branch,,Success
4493,Samaira,Sengupta,M,1956-11-27,Chennai,Gujarat,Doctor,2017-10-08,Savings,107873.95,434,No Loan,,,,,,,,,32849,2025-08-14 17:21:58,Bill Payment,11771.17,ATM,PayTM,Success
4494,Piya,Kalita,M,1979-09-18,Ahmedabad,Chhattisgarh,Business,2020-11-10,Salary,86013.26,842,Closed,,,,,,,,,26378,2024-05-15 21:58:20,Withdrawal,66839.22,ATM,,Success
4495,Indranil,Khalsa,O,2001-07-30,Hyderabad,Madhya Pradesh,Doctor,2016-11-03,Fixed Deposit,72700.12,455,Defaulted,1715.0,Education,576213.82,13.75,48.0,2022-12-29,2026-12-29,Closed,32377,2025-04-26 03:11:57,Withdrawal,2590.76,UPI,,Success
4496,Umang,Badal,F,1955-04-14,Ahmedabad,Nagaland,Engineer,2018-09-05,Salary,75052.45,446,Active,,,,,,,,,13593,2025-02-18 10:37:15,Deposit,4139.37,Branch,,Success
4497,Emir,Basak,M,1966-09-06,Mumbai,Tripura,Student,2022-12-01,Savings,72773.4,319,Active,,,,,,,,,27423,2023-10-25 11:34:12,Bill Payment,4243.58,Online,Flipkart,Pending
4498,Devansh,Bose,F,1965-06-26,Hyderabad,Maharashtra,Student,2019-05-14,Fixed Deposit,499450.74,700,Active,787.0,Business,4387206.64,10.2,48.0,2021-04-07,2025-04-07,Closed,42599,2023-10-28 01:45:19,Transfer,5661.21,Online,Reliance,Success
4498,Devansh,Bose,F,1965-06-26,Hyderabad,Maharashtra,Student,2019-05-14,Fixed Deposit,499450.74,700,Active,1336.0,Home,572599.43,8.01,36.0,2022-11-15,2025-11-15,Active,42599,2023-10-28 01:45:19,Transfer,5661.21,Online,Reliance,Success
4499,Manikya,Sarma,M,1962-02-22,Bangalore,Uttarakhand,Business,2023-02-27,Current,169124.03,327,Defaulted,,,,,,,,,18432,2025-01-23 19:31:04,Deposit,18401.45,Online,,Success
4500,Riya,Lad,F,1966-01-27,Bangalore,Tamil Nadu,Engineer,2020-04-16,Salary,208879.52,833,Active,,,,,,,,,14317,2024-02-14 16:38:40,Bill Payment,38129.58,Online,PhonePe,Success
4501,Kiara,Yogi,O,1992-07-13,Bangalore,Odisha,Other,2024-10-17,Current,44382.84,400,Active,,,,,,,,,7368,2023-10-18 09:01:31,Deposit,21816.77,UPI,,Success
4502,Indranil,Thakkar,O,1977-03-23,Mumbai,Punjab,Retired,2023-06-22,Salary,303494.92,652,No Loan,1995.0,Business,2821822.53,11.23,72.0,2023-09-24,2029-09-24,Defaulted,9094,2024-01-08 17:54:51,Deposit,798.38,Branch,,Success
4503,Madhav,Kapur,F,1991-01-10,Bangalore,Maharashtra,Engineer,2025-06-01,Salary,214581.66,595,Defaulted,,,,,,,,,18113,2025-04-23 03:23:33,Withdrawal,18784.52,Online,,Success
4504,Ranbir,Dugar,M,1966-06-24,Mumbai,Himachal Pradesh,Engineer,2023-05-03,Fixed Deposit,395560.75,429,Defaulted,1592.0,Car,4426147.04,7.17,72.0,2023-07-09,2029-07-09,Active,22714,2025-08-06 06:09:53,Bill Payment,17437.29,UPI,IRCTC,Success
4505,Sana,Sur,M,1996-01-09,Hyderabad,Tripura,Doctor,2019-05-29,Salary,7022.9,373,Defaulted,,,,,,,,,22047,2025-04-22 14:35:17,Deposit,12619.39,Branch,,Success
4506,Yuvaan,Divan,M,1956-02-16,Delhi,Madhya Pradesh,Engineer,2019-02-07,Fixed Deposit,3956.11,389,Defaulted,,,,,,,,,34589,2024-04-11 13:04:24,Deposit,460.11,UPI,,Success
4507,Anahita,Bath,M,2007-05-04,Bangalore,West Bengal,Doctor,2024-11-15,Salary,481472.38,631,No Loan,626.0,Personal,429800.49,7.35,12.0,2023-04-08,2024-04-08,Closed,33375,2025-05-16 00:40:54,Transfer,36671.69,ATM,Gas Supplier,Success
4508,Yashvi,Saran,M,1994-04-30,Ahmedabad,Chhattisgarh,Doctor,2017-09-22,Fixed Deposit,287127.41,647,Defaulted,,,,,,,,,2376,2024-11-09 07:47:39,Bill Payment,11048.83,ATM,IRCTC,Pending
4509,Sara,Sarma,O,1958-06-05,Kolkata,Nagaland,Doctor,2019-09-03,Current,175575.27,401,Closed,781.0,Education,2146749.84,12.12,12.0,2024-01-29,2025-01-29,Closed,43301,2025-08-26 01:54:45,Transfer,2836.94,Branch,Reliance,Success
4510,Anvi,Hora,F,1962-06-19,Delhi,Rajasthan,Business,2025-04-17,Salary,119389.93,513,Closed,1090.0,Car,3369783.41,14.36,120.0,2022-07-28,2032-07-28,Closed,16184,2023-11-13 00:53:31,Transfer,8914.51,Online,IRCTC,Success
4511,Baiju,Lad,M,1994-04-12,Chennai,Goa,Engineer,2018-01-24,Salary,374355.35,634,Closed,1738.0,Business,379129.44,14.12,48.0,2025-07-12,2029-07-12,Closed,47308,2024-10-28 01:00:00,Bill Payment,19415.68,UPI,PhonePe,Success
4512,Yasmin,Bhatnagar,M,1991-06-12,Kolkata,Haryana,Engineer,2019-09-16,Savings,337355.17,723,Active,412.0,Car,4688706.84,11.52,48.0,2022-09-19,2026-09-19,Closed,48791,2025-06-12 08:29:54,Withdrawal,5177.07,UPI,,Success
4513,Mahika,Magar,M,1958-03-21,Hyderabad,Assam,Teacher,2024-05-31,Fixed Deposit,319213.72,663,No Loan,,,,,,,,,35349,2025-04-14 21:26:47,Deposit,15367.47,Online,,Success
4514,Ishita,Barman,M,1971-03-14,Kolkata,Karnataka,Doctor,2024-12-07,Savings,145459.43,549,No Loan,,,,,,,,,25831,2023-11-14 23:15:59,Withdrawal,24719.87,UPI,,Success
4515,Divij,Dayal,M,1990-06-30,Bangalore,Himachal Pradesh,Student,2024-11-28,Fixed Deposit,416632.89,844,No Loan,,,,,,,,,12288,2024-08-06 19:43:26,Transfer,17599.1,UPI,BigBasket,Success
4516,Himmat,Thaker,O,1977-05-12,Bangalore,Goa,Engineer,2025-02-06,Current,16778.4,464,Active,971.0,Home,3953997.82,9.31,48.0,2022-02-08,2026-02-08,Active,38316,2025-08-20 22:29:25,Transfer,5691.44,Online,Reliance,Success
4516,Himmat,Thaker,O,1977-05-12,Bangalore,Goa,Engineer,2025-02-06,Current,16778.4,464,Active,1245.0,Home,3383288.32,11.27,120.0,2024-10-26,2034-10-26,Defaulted,38316,2025-08-20 22:29:25,Transfer,5691.44,Online,Reliance,Success
4517,Ayesha,Varghese,M,1957-10-05,Pune,Uttarakhand,Other,2023-01-15,Current,450432.38,591,No Loan,,,,,,,,,20811,2024-02-04 08:39:36,Withdrawal,21933.05,Branch,,Success
4518,Zaina,Subramanian,F,1968-09-25,Bangalore,Haryana,Engineer,2018-02-21,Salary,157312.12,585,Closed,791.0,Business,3877855.0,10.29,48.0,2021-07-17,2025-07-17,Active,9439,2025-09-11 03:37:20,Deposit,15396.04,Online,,Success
4519,Ela,Borah,F,2002-04-26,Mumbai,Punjab,Engineer,2017-04-14,Salary,432997.89,823,No Loan,,,,,,,,,7371,2025-09-17 08:25:59,Withdrawal,19186.14,Branch,,Success
4520,Aarna,Sen,F,1984-11-12,Pune,Rajasthan,Engineer,2016-12-23,Savings,312071.8,487,Active,,,,,,,,,30162,2024-03-01 16:38:30,Deposit,6667.47,ATM,,Success
4521,Sara,Sidhu,F,1991-12-20,Hyderabad,Karnataka,Doctor,2017-02-16,Salary,212914.83,499,Active,274.0,Personal,1689508.38,7.45,24.0,2022-01-21,2024-01-21,Active,667,2024-09-03 21:43:39,Withdrawal,13315.14,UPI,,Success
4521,Sara,Sidhu,F,1991-12-20,Hyderabad,Karnataka,Doctor,2017-02-16,Salary,212914.83,499,Active,1186.0,Personal,2740542.38,8.41,24.0,2022-03-12,2024-03-12,Closed,667,2024-09-03 21:43:39,Withdrawal,13315.14,UPI,,Success
4522,Pihu,Devi,M,1986-02-16,Ahmedabad,West Bengal,Doctor,2018-07-26,Fixed Deposit,403395.01,755,Active,,,,,,,,,14643,2024-06-12 16:59:42,Bill Payment,2787.72,Online,BigBasket,Pending
4523,Arhaan,Singhal,M,1977-09-29,Mumbai,Andhra Pradesh,Retired,2016-04-10,Fixed Deposit,227629.57,370,Closed,,,,,,,,,41949,2025-03-04 06:55:44,Deposit,16477.94,UPI,,Success
4524,Zoya,Sengupta,M,1956-08-16,Delhi,Andhra Pradesh,Engineer,2016-03-05,Current,240854.39,429,No Loan,204.0,Education,4046486.15,11.58,60.0,2024-11-22,2029-11-22,Closed,36495,2024-06-25 18:39:11,Bill Payment,1575.16,ATM,Reliance,Success
4524,Zoya,Sengupta,M,1956-08-16,Delhi,Andhra Pradesh,Engineer,2016-03-05,Current,240854.39,429,No Loan,483.0,Car,2647207.64,10.94,36.0,2024-08-02,2027-08-02,Active,36495,2024-06-25 18:39:11,Bill Payment,1575.16,ATM,Reliance,Success
4525,Ivan,Shukla,O,1960-06-15,Mumbai,Telangana,Retired,2021-04-01,Fixed Deposit,40911.26,819,Active,1460.0,Personal,4120990.43,8.23,24.0,2023-01-18,2025-01-18,Defaulted,19052,2024-07-21 07:18:24,Deposit,8079.08,ATM,,Success
4526,Dhanush,Barman,O,1998-02-11,Kolkata,Tamil Nadu,Business,2025-09-24,Current,213631.52,834,Closed,,,,,,,,,1457,2024-05-08 03:50:20,Withdrawal,3663.87,ATM,,Success
4527,Zara,Bawa,M,1967-09-21,Mumbai,Manipur,Other,2023-12-11,Salary,141795.64,826,Defaulted,511.0,Personal,1524344.37,10.15,72.0,2024-02-05,2030-02-05,Closed,38137,2024-08-10 11:27:15,Withdrawal,12896.08,UPI,,Pending
4528,Bhavin,Subramaniam,O,1991-06-12,Chennai,Rajasthan,Retired,2022-01-31,Fixed Deposit,27912.36,414,Active,1373.0,Business,4897228.93,11.74,12.0,2025-09-15,2026-09-15,Closed,3161,2025-08-30 08:33:35,Deposit,8006.95,UPI,,Success
4528,Bhavin,Subramaniam,O,1991-06-12,Chennai,Rajasthan,Retired,2022-01-31,Fixed Deposit,27912.36,414,Active,1430.0,Business,2049899.51,6.63,24.0,2023-08-24,2025-08-24,Active,3161,2025-08-30 08:33:35,Deposit,8006.95,UPI,,Success
4528,Bhavin,Subramaniam,O,1991-06-12,Chennai,Rajasthan,Retired,2022-01-31,Fixed Deposit,27912.36,414,Active,1970.0,Personal,2483486.06,6.65,12.0,2021-03-08,2022-03-08,Defaulted,3161,2025-08-30 08:33:35,Deposit,8006.95,UPI,,Success
4529,Saira,Borde,F,2005-09-12,Delhi,Kerala,Student,2016-03-15,Current,16356.81,804,Active,,,,,,,,,23012,2025-04-23 17:28:33,Deposit,709.53,Branch,,Success
4530,Pari,Bhandari,F,1976-01-20,Mumbai,Uttar Pradesh,Business,2022-03-19,Salary,75625.11,624,Defaulted,,,,,,,,,21129,2024-05-02 10:59:15,Withdrawal,3841.88,Branch,,Success
4531,Suhana,Dhingra,M,1989-01-23,Kolkata,Himachal Pradesh,Engineer,2020-09-11,Current,62662.67,474,Closed,,,,,,,,,14816,2024-10-17 21:09:44,Bill Payment,6588.75,ATM,Flipkart,Success
4532,Inaaya ,Talwar,F,1965-08-08,Chennai,Chhattisgarh,Other,2017-03-18,Current,354232.47,471,Closed,,,,,,,,,37423,2023-10-08 13:28:03,Deposit,22169.48,Online,,Success
4533,Hrishita,Khare,F,1995-08-14,Bangalore,Jharkhand,Engineer,2025-07-27,Fixed Deposit,99044.84,801,Active,,,,,,,,,47543,2025-01-11 12:23:44,Deposit,20235.04,UPI,,Success
4534,Tiya,Barad,M,1988-03-09,Pune,Chhattisgarh,Doctor,2024-08-24,Current,388870.49,583,Defaulted,,,,,,,,,31730,2025-06-11 06:50:52,Transfer,580.36,UPI,Reliance,Success
4535,Damini,Rastogi,M,1966-09-21,Bangalore,Uttar Pradesh,Retired,2020-09-05,Savings,478959.82,757,Defaulted,,,,,,,,,10444,2024-05-14 01:01:09,Transfer,270.33,Branch,Amazon,Success
4536,Vaibhav,Keer,F,1957-08-27,Ahmedabad,Arunachal Pradesh,Other,2021-02-08,Fixed Deposit,107468.17,708,Closed,,,,,,,,,4760,2025-07-20 22:03:12,Deposit,22110.07,ATM,,Success
4537,Anahita,Arya,F,1989-04-11,Mumbai,Arunachal Pradesh,Doctor,2023-02-28,Current,209401.86,521,No Loan,57.0,Car,4976039.08,9.69,48.0,2024-06-21,2028-06-21,Closed,44287,2025-08-20 17:46:36,Bill Payment,18274.25,UPI,Flipkart,Success
4537,Anahita,Arya,F,1989-04-11,Mumbai,Arunachal Pradesh,Doctor,2023-02-28,Current,209401.86,521,No Loan,600.0,Education,2557180.95,7.19,48.0,2020-11-15,2024-11-15,Closed,44287,2025-08-20 17:46:36,Bill Payment,18274.25,UPI,Flipkart,Success
4538,Aarav,Sahota,O,1995-07-17,Pune,Himachal Pradesh,Teacher,2016-08-05,Savings,336012.64,647,Closed,,,,,,,,,10389,2024-12-29 08:46:54,Deposit,5927.49,Online,,Success
4539,Shray,Ravi,M,1971-06-24,Ahmedabad,Karnataka,Business,2022-03-12,Savings,127350.53,534,No Loan,1204.0,Personal,2104636.74,7.69,84.0,2024-06-23,2031-06-23,Closed,11532,2024-05-04 04:25:02,Withdrawal,2519.81,ATM,,Success
4539,Shray,Ravi,M,1971-06-24,Ahmedabad,Karnataka,Business,2022-03-12,Savings,127350.53,534,No Loan,1708.0,Personal,4725215.01,8.68,24.0,2022-08-27,2024-08-27,Closed,11532,2024-05-04 04:25:02,Withdrawal,2519.81,ATM,,Success
4540,Samaira,Kuruvilla,O,1960-10-19,Chennai,Himachal Pradesh,Retired,2021-11-30,Savings,402250.51,556,Closed,,,,,,,,,30275,2025-06-17 04:44:10,Deposit,5990.81,Branch,,Failed
4541,Yuvaan,Gulati,F,1990-11-01,Pune,Odisha,Other,2018-04-25,Salary,14122.57,346,Defaulted,489.0,Education,4476799.32,10.3,60.0,2021-07-11,2026-07-11,Defaulted,8187,2024-06-18 10:25:24,Deposit,3016.16,ATM,,Success
4542,Zain,Borde,M,1963-02-17,Kolkata,Uttar Pradesh,Engineer,2019-10-11,Current,128105.53,786,Active,,,,,,,,,25078,2025-03-16 00:43:43,Deposit,5744.72,Online,,Success
4543,Manikya,Dyal,M,1973-02-05,Delhi,Kerala,Teacher,2024-06-20,Savings,245732.78,641,Closed,,,,,,,,,39240,2025-08-21 09:50:14,Transfer,4086.78,UPI,Electricity Board,Success
4544,Tejas,Dubey,F,1999-10-08,Kolkata,Uttarakhand,Other,2016-08-06,Salary,206294.05,802,No Loan,,,,,,,,,19907,2025-01-18 08:29:23,Deposit,1138.23,Branch,,Success
4545,Uthkarsh,Sethi,F,1966-05-08,Ahmedabad,Arunachal Pradesh,Student,2025-07-30,Fixed Deposit,352693.0,443,No Loan,,,,,,,,,46704,2024-12-18 22:52:48,Deposit,5723.72,UPI,,Success
4546,Mishti,Keer,M,1992-05-13,Hyderabad,Arunachal Pradesh,Business,2016-06-07,Fixed Deposit,486872.38,531,Active,,,,,,,,,27926,2025-10-05 11:42:54,Bill Payment,2952.67,Branch,IRCTC,Success
4547,Nakul,Jha,M,1982-06-11,Chennai,Punjab,Teacher,2019-04-20,Fixed Deposit,386022.84,746,Defaulted,914.0,Car,1503698.25,9.83,12.0,2023-10-29,2024-10-29,Defaulted,3208,2023-12-11 15:54:00,Transfer,1692.97,UPI,Reliance,Success
4548,Amira,Ranganathan,M,1996-07-24,Hyderabad,Kerala,Business,2025-04-05,Savings,72397.62,351,Active,,,,,,,,,16292,2024-10-14 23:26:27,Deposit,2284.17,UPI,,Success
4549,Kabir,Bhatnagar,O,1955-12-03,Mumbai,Assam,Business,2024-09-16,Salary,160441.2,840,Closed,1490.0,Car,4960036.76,9.26,72.0,2020-12-13,2026-12-13,Active,38370,2024-12-22 14:28:27,Transfer,8030.81,Online,Gas Supplier,Success
4550,Zaina,Bajwa,M,1958-11-23,Kolkata,Bihar,Teacher,2020-04-27,Savings,283655.4,691,Active,1769.0,Personal,2570112.78,10.94,36.0,2022-09-17,2025-09-17,Defaulted,6181,2023-11-08 03:10:46,Deposit,4511.19,UPI,,Success
4551,Eva,Bhatia,F,1981-06-02,Hyderabad,Nagaland,Business,2020-01-24,Current,9038.0,718,Closed,9.0,Home,168678.46,9.0,120.0,2025-09-15,2035-09-15,Active,1098,2025-04-10 05:58:04,Transfer,1837.14,Online,Electricity Board,Pending
4552,Pranay,Rattan,F,1990-10-13,Hyderabad,Telangana,Teacher,2015-11-06,Salary,93278.08,485,No Loan,443.0,Personal,838451.03,9.98,24.0,2024-05-26,2026-05-26,Active,5899,2025-07-15 02:22:50,Transfer,18657.33,Branch,BigBasket,Success
4553,Ira,Khalsa,F,1972-05-14,Ahmedabad,Meghalaya,Engineer,2018-10-13,Current,448010.24,572,Active,,,,,,,,,6858,2024-02-28 06:58:50,Deposit,13332.43,UPI,,Pending
4554,Kartik,Gulati,M,1971-09-17,Kolkata,Tamil Nadu,Teacher,2024-07-15,Salary,255102.05,523,No Loan,,,,,,,,,41308,2025-05-06 20:29:04,Transfer,21066.86,UPI,PayTM,Success
4555,Eva,Sabharwal,M,2006-09-29,Bangalore,Assam,Retired,2018-12-16,Savings,178836.85,319,Closed,,,,,,,,,41168,2024-04-30 13:54:23,Deposit,14696.52,UPI,,Success
4556,Nirvaan,Brahmbhatt,M,1981-12-18,Bangalore,Sikkim,Doctor,2020-04-27,Fixed Deposit,202370.76,767,Closed,484.0,Personal,3725164.94,8.26,36.0,2021-12-07,2024-12-07,Active,11012,2025-05-17 08:06:47,Withdrawal,48505.32,Branch,,Success
4556,Nirvaan,Brahmbhatt,M,1981-12-18,Bangalore,Sikkim,Doctor,2020-04-27,Fixed Deposit,202370.76,767,Closed,1871.0,Car,1757125.23,11.69,36.0,2024-09-05,2027-09-05,Defaulted,11012,2025-05-17 08:06:47,Withdrawal,48505.32,Branch,,Success
4557,Rasha,Iyengar,M,1959-03-23,Pune,Punjab,Teacher,2018-03-04,Savings,253878.25,812,Closed,,,,,,,,,353,2024-09-11 23:36:52,Bill Payment,2028.51,Online,Reliance,Success
4558,Samaira,Chada,M,2000-11-23,Mumbai,Mizoram,Engineer,2020-10-14,Savings,79757.53,520,Active,,,,,,,,,43577,2024-03-02 12:06:12,Deposit,426.47,UPI,,Success
4559,Yuvraj ,Dixit,O,1993-08-25,Kolkata,Goa,Doctor,2020-12-29,Salary,382044.03,531,No Loan,,,,,,,,,48774,2024-02-14 00:37:59,Withdrawal,2001.07,Online,,Failed
4560,Aaina,Shukla,F,1956-03-04,Hyderabad,Tamil Nadu,Student,2019-11-23,Savings,170157.99,673,Active,496.0,Business,4676062.46,9.96,12.0,2022-06-30,2023-06-30,Closed,27186,2024-04-10 07:52:04,Deposit,10505.45,ATM,,Success
4560,Aaina,Shukla,F,1956-03-04,Hyderabad,Tamil Nadu,Student,2019-11-23,Savings,170157.99,673,Active,1809.0,Personal,370094.44,11.47,12.0,2025-07-31,2026-07-31,Closed,27186,2024-04-10 07:52:04,Deposit,10505.45,ATM,,Success
4561,Saira,Seshadri,M,1963-08-24,Delhi,West Bengal,Engineer,2022-01-11,Salary,343638.56,387,Active,,,,,,,,,37856,2024-07-03 01:13:26,Bill Payment,11256.01,Branch,Electricity Board,Success
4562,Lakshit,Ben,F,1990-09-19,Mumbai,Jharkhand,Engineer,2023-02-04,Savings,141717.68,313,No Loan,,,,,,,,,25210,2024-03-17 01:54:31,Withdrawal,7680.19,Online,,Success
4563,Dharmajan,Kashyap,O,2007-09-23,Bangalore,West Bengal,Other,2020-01-18,Current,384162.6,333,Closed,,,,,,,,,29437,2024-08-10 15:05:06,Withdrawal,3552.67,ATM,,Success
