customer_id,first_name,last_name,full_name,gender,dob,age,city,state,occupation,income,account_type,account_open_date,account_age,balance,credit_score,loan_status
4411,Suhana,Bahri,Suhana Bahri,Female,07-08-1961,64,Chennai,Jharkhand,Engineer,200351,Fixed Deposit,19-08-2022,3,82225.27,418,Active
4412,Nirvi,Ganesan,Nirvi Ganesan,Female,11-05-1983,42,Chennai,Himachal Pradesh,Retired,785371,Fixed Deposit,06-05-2017,8,79224.71,754,Closed
4413,Hiran,Banerjee,Hiran Banerjee,Female,12-03-2005,20,Chennai,Bihar,Other,108635,Current,25-08-2016,9,269171.05,307,Active
4414,Emir,Walla,Emir Walla,Female,19-10-1994,31,Hyderabad,Meghalaya,Business,165071,Savings,31-10-2015,9,222612.39,815,Closed
4415,Zoya,Gole,Zoya Gole,Male,28-08-1957,68,Delhi,Madhya Pradesh,Student,535918,Current,30-09-2023,2,196446.12,448,No Loan
4416,Prerak,Buch,Prerak Buch,Male,24-08-1991,34,Delhi,Odisha,Retired,934950,Current,01-08-2017,8,317943.34,724,Closed
4417,Dhanush,Ganesh,Dhanush Ganesh,Others,14-12-1992,32,Bangalore,Goa,Business,438377,Savings,23-12-2019,5,288906.69,730,No Loan
4418,Rati,Verma,Rati Verma,Others,13-05-1967,58,Bangalore,Bihar,Other,960083,Savings,11-06-2025,0,89144.87,697,Defaulted
4419,Anaya,Chopra,Anaya Chopra,Male,10-09-1997,28,Ahmedabad,Telangana,Student,667093,Fixed Deposit,19-01-2016,9,443893.97,845,Closed
4420,Jayan,Shan,Jayan Shan,Male,15-12-2002,22,Chennai,Uttarakhand,Other,491280,Fixed Deposit,02-12-2017,7,439179.48,785,Closed
4421,Nakul,Jani,Nakul Jani,Female,16-03-2001,24,Delhi,Andhra Pradesh,Teacher,979245,Current,08-06-2024,1,402326.32,531,Active
4422,Purab,Mani,Purab Mani,Female,18-02-2001,24,Chennai,Uttar Pradesh,Business,411207,Salary,29-08-2024,1,199629.37,849,Closed
4423,Bhamini,Mahal,Bhamini Mahal,Female,06-06-2004,21,Hyderabad,Haryana,Business,334598,Savings,15-12-2018,6,408111.77,695,Active
4424,Lakshit,Ramesh,Lakshit Ramesh,Others,21-10-1958,67,Delhi,Sikkim,Teacher,353022,Fixed Deposit,28-01-2023,2,58643.43,442,No Loan
4425,Eva,Dhingra,Eva Dhingra,Male,13-03-1981,44,Chennai,Kerala,Teacher,252170,Fixed Deposit,14-01-2019,6,479853.45,662,No Loan
4426,Kiara,Jha,Kiara Jha,Male,13-01-1964,61,Ahmedabad,Odisha,Business,263226,Fixed Deposit,24-08-2022,3,324456.38,576,Closed
4427,Nishith,Randhawa,Nishith Randhawa,Others,04-05-1974,51,Kolkata,West Bengal,Student,214063,Savings,06-05-2020,5,84360.78,597,Defaulted
4428,Onkar,Sabharwal,Onkar Sabharwal,Male,01-04-1963,62,Hyderabad,Punjab,Other,662632,Fixed Deposit,30-11-2022,2,340096.37,826,Closed
4429,Farhan,Jain,Farhan Jain,Others,18-08-1988,37,Chennai,Odisha,Business,961378,Fixed Deposit,16-10-2015,10,178954.28,326,Defaulted
4430,Prisha,Bhatt,Prisha Bhatt,Female,10-10-1967,58,Mumbai,Odisha,Student,630881,Savings,25-01-2020,5,129238.88,608,Active
4431,Fateh,Sampath,Fateh Sampath,Male,24-04-1967,58,Mumbai,Haryana,Student,630592,Salary,20-08-2025,0,210274.53,480,No Loan
4432,Mehul,Dash,Mehul Dash,Male,12-10-1963,62,Mumbai,Telangana,Student,493602,Current,12-06-2016,9,342237.67,342,Defaulted
4433,Piya,Hora,Piya Hora,Male,07-12-1957,67,Delhi,Chhattisgarh,Retired,780580,Savings,28-12-2016,8,271474.64,559,No Loan
4434,Faiyaz,Mani,Faiyaz Mani,Others,10-08-1969,56,Chennai,Andhra Pradesh,Teacher,183613,Current,20-06-2020,5,450054.86,554,Defaulted
4435,Saanvi,Bhakta,Saanvi Bhakta,Female,14-02-1999,26,Chennai,Uttarakhand,Retired,794698,Salary,05-05-2019,6,137931.9,635,No Loan
4436,Zain,Bera,Zain Bera,Others,21-02-2002,23,Pune,Karnataka,Business,557505,Current,31-12-2015,9,222550.12,554,Defaulted
4437,Hridaan,Borah,Hridaan Borah,Female,21-10-1968,57,Pune,Telangana,Retired,484299,Salary,16-05-2023,2,135021.22,541,Closed
4438,Tushar,Gaba,Tushar Gaba,Others,10-11-1998,26,Delhi,Maharashtra,Other,612642,Savings,10-11-2017,7,35861.1,598,Closed
4439,Pihu,Devan,Pihu Devan,Male,15-07-1980,45,Delhi,Manipur,Business,354334,Fixed Deposit,04-08-2024,1,165072.1,752,Active
4440,Myra,Bora,Myra Bora,Male,21-11-1999,25,Chennai,Gujarat,Student,600430,Current,12-03-2019,6,147686.73,837,No Loan
4441,Kanav,Virk,Kanav Virk,Male,01-04-1981,44,Ahmedabad,Sikkim,Engineer,491614,Salary,09-10-2021,4,80159.96,430,Defaulted
4442,Ayesha,Konda,Ayesha Konda,Female,01-11-1999,25,Pune,Himachal Pradesh,Other,253043,Savings,23-11-2019,5,442622.65,555,Defaulted
4443,Ojas,Agarwal,Ojas Agarwal,Male,13-07-1984,41,Kolkata,Maharashtra,Business,898294,Current,06-08-2016,9,10304.65,362,No Loan
4444,Biju,Srinivas,Biju Srinivas,Others,24-04-1986,39,Delhi,Uttarakhand,Engineer,778770,Current,18-06-2018,7,69809.58,404,Closed
4445,Eshani,Dhillon,Eshani Dhillon,Others,27-10-1958,67,Mumbai,Gujarat,Doctor,220575,Salary,27-07-2023,2,398973.7,314,No Loan
4446,Reyansh,Bobal,Reyansh Bobal,Others,24-11-1982,42,Delhi,Jharkhand,Other,195438,Savings,23-08-2017,8,335702.85,711,Closed
4447,Aaryahi,Sodhi,Aaryahi Sodhi,Others,09-10-1973,52,Ahmedabad,Andhra Pradesh,Other,642744,Savings,11-10-2018,7,5759.94,559,Defaulted
4448,Chirag,Raj,Chirag Raj,Female,20-12-1986,38,Mumbai,Manipur,Other,694455,Savings,09-10-2024,1,301092.11,344,Closed
4449,Nayantara,Choudhury,Nayantara Choudhury,Male,08-06-1978,47,Ahmedabad,Manipur,Business,938467,Savings,02-12-2020,4,370416.2,630,Defaulted
4450,Anvi,Hayer,Anvi Hayer,Female,08-06-1968,57,Bangalore,Himachal Pradesh,Student,864448,Fixed Deposit,14-06-2020,5,265292.62,820,No Loan
4451,Madhup,Kanda,Madhup Kanda,Others,07-09-1965,60,Hyderabad,Chhattisgarh,Doctor,334528,Salary,08-12-2023,1,184036.14,364,Active
4452,Neelofar,Kibe,Neelofar Kibe,Others,07-12-1955,69,Pune,Madhya Pradesh,Retired,263392,Savings,02-10-2019,6,328036.22,714,No Loan
4453,Diya,Rege,Diya Rege,Others,29-08-1969,56,Mumbai,Chhattisgarh,Other,478288,Salary,24-02-2025,0,376651.69,329,Closed
4454,Saira,Goyal,Saira Goyal,Male,28-03-1962,63,Kolkata,Mizoram,Engineer,172239,Savings,26-04-2020,5,78187.74,791,Active
4455,Purab,Venkataraman,Purab Venkataraman,Others,08-02-1972,53,Hyderabad,Sikkim,Other,705719,Savings,12-06-2017,8,244371.72,698,Active
4456,Siya,Jaggi,Siya Jaggi,Male,29-11-1989,35,Bangalore,Andhra Pradesh,Other,936450,Fixed Deposit,15-01-2021,4,40680.34,629,Defaulted
4457,Emir,Dara,Emir Dara,Male,19-01-1959,66,Pune,Jharkhand,Teacher,634798,Savings,31-05-2025,0,438867.13,346,Closed
4458,Tanya,Sami,Tanya Sami,Others,02-12-1971,53,Kolkata,Nagaland,Engineer,774293,Savings,02-12-2019,5,165323.35,613,Defaulted
4459,Yasmin,Lanka,Yasmin Lanka,Others,08-07-1996,29,Delhi,Goa,Other,878258,Savings,15-07-2025,0,451535.45,761,Active
4460,Eva,Agarwal,Eva Agarwal,Female,20-06-1997,28,Pune,Chhattisgarh,Engineer,400170,Current,21-03-2024,1,475239.5,709,Defaulted
4461,Tiya,Sant,Tiya Sant,Male,05-02-1956,69,Ahmedabad,Tripura,Doctor,191668,Fixed Deposit,02-05-2021,4,49755.93,570,Active
4462,Jiya,Garde,Jiya Garde,Female,15-06-1992,33,Ahmedabad,Andhra Pradesh,Doctor,836988,Fixed Deposit,27-11-2022,2,322369.19,552,No Loan
4463,Kabir,Bhagat,Kabir Bhagat,Male,01-07-1987,38,Ahmedabad,Telangana,Engineer,488734,Current,20-01-2019,6,498010.38,406,Defaulted
4464,Ojas,Sarin,Ojas Sarin,Others,12-08-1975,50,Kolkata,Uttar Pradesh,Student,618333,Current,28-12-2022,2,291596.37,845,Closed
4465,Krish,Ratti,Krish Ratti,Female,09-04-1973,52,Hyderabad,Madhya Pradesh,Other,251948,Savings,26-09-2025,0,400081.61,388,Active
4466,Jivika,Gokhale,Jivika Gokhale,Others,06-05-2000,25,Pune,Bihar,Student,555662,Salary,19-05-2025,0,431305.12,530,No Loan
4467,Misha,Chaudhari,Misha Chaudhari,Male,14-08-1980,45,Pune,Haryana,Retired,684390,Salary,17-10-2023,2,215816.3,545,No Loan
4468,Shayak,Gokhale,Shayak Gokhale,Others,10-11-1976,48,Hyderabad,Meghalaya,Engineer,384063,Salary,17-07-2016,9,337435.6,577,No Loan
4469,Hazel,Ganesan,Hazel Ganesan,Female,30-05-2006,19,Hyderabad,Meghalaya,Student,693729,Fixed Deposit,13-11-2019,5,447404.34,427,Closed
4470,Jhanvi,Anand,Jhanvi Anand,Female,02-04-1970,55,Pune,Tamil Nadu,Other,228175,Savings,04-02-2023,2,489243.75,427,Active
4471,Jivika,Wason,Jivika Wason,Female,15-12-1959,65,Chennai,Chhattisgarh,Doctor,319877,Fixed Deposit,09-07-2017,8,400381.73,693,Active
4472,Azad,Chaudry,Azad Chaudry,Others,04-07-1970,55,Bangalore,Manipur,Other,206917,Current,02-10-2022,3,252932.53,694,No Loan
4473,Seher,Bansal,Seher Bansal,Female,29-10-1982,43,Bangalore,Bihar,Business,287770,Savings,12-11-2024,0,302525.5,579,Closed
4474,Advika,Sekhon,Advika Sekhon,Others,07-02-2001,24,Kolkata,Chhattisgarh,Other,712613,Fixed Deposit,04-02-2025,0,213076.2,400,No Loan
4475,Madhav,Goyal,Madhav Goyal,Male,14-10-1969,56,Pune,Bihar,Doctor,613625,Salary,01-06-2019,6,273766.2,756,Closed
4476,Aayush,Raj,Aayush Raj,Others,04-04-1957,68,Delhi,Maharashtra,Business,747673,Salary,16-02-2020,5,268559.95,397,Defaulted
4477,Nayantara,Raja,Nayantara Raja,Male,13-12-1962,62,Kolkata,Manipur,Engineer,410093,Savings,14-07-2020,5,153694.49,300,Active
4478,Shlok,Dani,Shlok Dani,Others,28-12-1968,56,Ahmedabad,Punjab,Teacher,856708,Current,09-05-2017,8,359583.27,448,Defaulted
4479,Zara,Dass,Zara Dass,Others,06-11-1962,63,Chennai,Uttar Pradesh,Business,383295,Salary,10-05-2017,8,99279.86,343,Active
4480,Siya,Rau,Siya Rau,Female,25-06-1995,30,Delhi,Tripura,Engineer,737304,Current,24-11-2024,0,292345.28,461,Active
4481,Anika,Sankaran,Anika Sankaran,Male,07-03-1971,54,Ahmedabad,Himachal Pradesh,Doctor,909319,Savings,07-07-2016,9,220942.13,431,Defaulted
4482,Nirvi,Shukla,Nirvi Shukla,Male,02-08-1991,34,Ahmedabad,Tamil Nadu,Business,675730,Current,09-08-2018,7,269047.49,773,No Loan
4483,Ayesha,Taneja,Ayesha Taneja,Male,08-05-2004,21,Delhi,Gujarat,Teacher,119847,Salary,15-11-2015,9,78720.06,408,Defaulted
4484,Divyansh,Basu,Divyansh Basu,Female,15-10-1982,43,Delhi,Mizoram,Student,128653,Current,23-05-2021,4,243080.82,766,Defaulted
4485,Kashvi,Dewan,Kashvi Dewan,Male,06-06-1994,31,Mumbai,Andhra Pradesh,Student,811432,Fixed Deposit,01-09-2019,6,206634.71,486,Active
4486,Taimur,Shetty,Taimur Shetty,Female,30-10-1983,42,Ahmedabad,Manipur,Business,847949,Salary,13-09-2021,4,449508.87,542,Active
4487,Anay,Shankar,Anay Shankar,Others,14-08-1992,33,Bangalore,Bihar,Doctor,388766,Salary,23-07-2018,7,277530.69,821,No Loan
4488,Akarsh,Sama,Akarsh Sama,Female,12-06-1997,28,Pune,Himachal Pradesh,Other,359954,Salary,28-06-2025,0,7525.19,840,Active
4489,Indranil,Dada,Indranil Dada,Others,13-11-1967,57,Hyderabad,Telangana,Other,147842,Salary,10-09-2018,7,89563.44,834,No Loan
4490,Kiaan,Thaker,Kiaan Thaker,Male,03-11-1957,68,Ahmedabad,Gujarat,Engineer,978657,Fixed Deposit,25-10-2018,7,13710.87,766,Defaulted
4491,Ritvik,Karpe,Ritvik Karpe,Male,19-03-1968,57,Mumbai,Arunachal Pradesh,Retired,342647,Fixed Deposit,08-01-2018,7,473638.14,565,Active
4492,Mamooty,Ranganathan,Mamooty Ranganathan,Male,16-10-1999,26,Kolkata,Chhattisgarh,Other,154761,Salary,30-05-2023,2,256707.44,610,Active
4493,Samaira,Sengupta,Samaira Sengupta,Male,27-11-1956,68,Chennai,Gujarat,Doctor,500192,Savings,08-10-2017,8,107873.95,434,No Loan
4494,Piya,Kalita,Piya Kalita,Male,18-09-1979,46,Ahmedabad,Chhattisgarh,Business,982871,Salary,10-11-2020,4,86013.26,842,Closed
4495,Indranil,Khalsa,Indranil Khalsa,Others,30-07-2001,24,Hyderabad,Madhya Pradesh,Doctor,868022,Fixed Deposit,03-11-2016,8,72700.12,455,Defaulted
4496,Umang,Badal,Umang Badal,Female,14-04-1955,70,Ahmedabad,Nagaland,Engineer,586637,Salary,05-09-2018,7,75052.45,446,Active
4497,Emir,Basak,Emir Basak,Male,06-09-1966,59,Mumbai,Tripura,Student,736246,Savings,01-12-2022,2,72773.4,319,Active
4498,Devansh,Bose,Devansh Bose,Female,26-06-1965,60,Hyderabad,Maharashtra,Student,398768,Fixed Deposit,14-05-2019,6,499450.74,700,Active
4499,Manikya,Sarma,Manikya Sarma,Male,22-02-1962,63,Bangalore,Uttarakhand,Business,758152,Current,27-02-2023,2,169124.03,327,Defaulted
4500,Riya,Lad,Riya Lad,Female,27-01-1966,59,Bangalore,Tamil Nadu,Engineer,472980,Salary,16-04-2020,5,208879.52,833,Active
4501,Kiara,Yogi,Kiara Yogi,Others,13-07-1992,33,Bangalore,Odisha,Other,851198,Current,17-10-2024,1,44382.84,400,Active
4502,Indranil,Thakkar,Indranil Thakkar,Others,23-03-1977,48,Mumbai,Punjab,Retired,190356,Salary,22-06-2023,2,303494.92,652,No Loan
4503,Madhav,Kapur,Madhav Kapur,Female,10-01-1991,34,Bangalore,Maharashtra,Engineer,287228,Salary,01-06-2025,0,214581.66,595,Defaulted
4504,Ranbir,Dugar,Ranbir Dugar,Male,24-06-1966,59,Mumbai,Himachal Pradesh,Engineer,112727,Fixed Deposit,03-05-2023,2,395560.75,429,Defaulted
4505,Sana,Sur,Sana Sur,Male,09-01-1996,29,Hyderabad,Tripura,Doctor,410615,Salary,29-05-2019,6,7022.9,373,Defaulted
4506,Yuvaan,Divan,Yuvaan Divan,Male,16-02-1956,69,Delhi,Madhya Pradesh,Engineer,602356,Fixed Deposit,07-02-2019,6,3956.11,389,Defaulted
4507,Anahita,Bath,Anahita Bath,Male,04-05-2007,18,Bangalore,West Bengal,Doctor,711211,Salary,15-11-2024,0,481472.38,631,No Loan
4508,Yashvi,Saran,Yashvi Saran,Male,30-04-1994,31,Ahmedabad,Chhattisgarh,Doctor,470511,Fixed Deposit,22-09-2017,8,287127.41,647,Defaulted
4509,Sara,Sarma,Sara Sarma,Others,05-06-1958,67,Kolkata,Nagaland,Doctor,504376,Current,03-09-2019,6,175575.27,401,Closed
4510,Anvi,Hora,Anvi Hora,Female,19-06-1962,63,Delhi,Rajasthan,Business,81390,Salary,17-04-2025,0,119389.93,513,Closed
4511,Baiju,Lad,Baiju Lad,Male,12-04-1994,31,Chennai,Goa,Engineer,701040,Salary,24-01-2018,7,374355.35,634,Closed
4512,Yasmin,Bhatnagar,Yasmin Bhatnagar,Male,12-06-1991,34,Kolkata,Haryana,Engineer,426898,Savings,16-09-2019,6,337355.17,723,Active
4513,Mahika,Magar,Mahika Magar,Male,21-03-1958,67,Hyderabad,Assam,Teacher,408113,Fixed Deposit,31-05-2024,1,319213.72,663,No Loan
4514,Ishita,Barman,Ishita Barman,Male,14-03-1971,54,Kolkata,Karnataka,Doctor,740398,Savings,07-12-2024,0,145459.43,549,No Loan
4515,Divij,Dayal,Divij Dayal,Male,30-06-1990,35,Bangalore,Himachal Pradesh,Student,819078,Fixed Deposit,28-11-2024,0,416632.89,844,No Loan
4516,Himmat,Thaker,Himmat Thaker,Others,12-05-1977,48,Bangalore,Goa,Engineer,409208,Current,06-02-2025,0,16778.4,464,Active
4517,Ayesha,Varghese,Ayesha Varghese,Male,05-10-1957,68,Pune,Uttarakhand,Other,91281,Current,15-01-2023,2,450432.38,591,No Loan
4518,Zaina,Subramanian,Zaina Subramanian,Female,25-09-1968,57,Bangalore,Haryana,Engineer,124189,Salary,21-02-2018,7,157312.12,585,Closed
4519,Ela,Borah,Ela Borah,Female,26-04-2002,23,Mumbai,Punjab,Engineer,332093,Salary,14-04-2017,8,432997.89,823,No Loan
4520,Aarna,Sen,Aarna Sen,Female,12-11-1984,40,Pune,Rajasthan,Engineer,380655,Savings,23-12-2016,8,312071.8,487,Active
4521,Sara,Sidhu,Sara Sidhu,Female,20-12-1991,33,Hyderabad,Karnataka,Doctor,716403,Salary,16-02-2017,8,212914.83,499,Active
4522,Pihu,Devi,Pihu Devi,Male,16-02-1986,39,Ahmedabad,West Bengal,Doctor,602893,Fixed Deposit,26-07-2018,7,403395.01,755,Active
4523,Arhaan,Singhal,Arhaan Singhal,Male,29-09-1977,48,Mumbai,Andhra Pradesh,Retired,432462,Fixed Deposit,10-04-2016,9,227629.57,370,Closed
4524,Zoya,Sengupta,Zoya Sengupta,Male,16-08-1956,69,Delhi,Andhra Pradesh,Engineer,464597,Current,05-03-2016,9,240854.39,429,No Loan
4525,Ivan,Shukla,Ivan Shukla,Others,15-06-1960,65,Mumbai,Telangana,Retired,876242,Fixed Deposit,01-04-2021,4,40911.26,819,Active
4526,Dhanush,Barman,Dhanush Barman,Others,11-02-1998,27,Kolkata,Tamil Nadu,Business,319415,Current,24-09-2025,0,213631.52,834,Closed
4527,Zara,Bawa,Zara Bawa,Male,21-09-1967,58,Mumbai,Manipur,Other,749682,Salary,11-12-2023,1,141795.64,826,Defaulted
4528,Bhavin,Subramaniam,Bhavin Subramaniam,Others,12-06-1991,34,Chennai,Rajasthan,Retired,111869,Fixed Deposit,31-01-2022,3,27912.36,414,Active
4529,Saira,Borde,Saira Borde,Female,12-09-2005,20,Delhi,Kerala,Student,627243,Current,15-03-2016,9,16356.81,804,Active
4530,Pari,Bhandari,Pari Bhandari,Female,20-01-1976,49,Mumbai,Uttar Pradesh,Business,655676,Salary,19-03-2022,3,75625.11,624,Defaulted
4531,Suhana,Dhingra,Suhana Dhingra,Male,23-01-1989,36,Kolkata,Himachal Pradesh,Engineer,835612,Current,11-09-2020,5,62662.67,474,Closed
4532,Inaaya ,Talwar,Inaaya  Talwar,Female,08-08-1965,60,Chennai,Chhattisgarh,Other,80207,Current,18-03-2017,8,354232.47,471,Closed
4533,Hrishita,Khare,Hrishita Khare,Female,14-08-1995,30,Bangalore,Jharkhand,Engineer,288401,Fixed Deposit,27-07-2025,0,99044.84,801,Active
4534,Tiya,Barad,Tiya Barad,Male,09-03-1988,37,Pune,Chhattisgarh,Doctor,229292,Current,24-08-2024,1,388870.49,583,Defaulted
4535,Damini,Rastogi,Damini Rastogi,Male,21-09-1966,59,Bangalore,Uttar Pradesh,Retired,547266,Savings,05-09-2020,5,478959.82,757,Defaulted
4536,Vaibhav,Keer,Vaibhav Keer,Female,27-08-1957,68,Ahmedabad,Arunachal Pradesh,Other,566762,Fixed Deposit,08-02-2021,4,107468.17,708,Closed
4537,Anahita,Arya,Anahita Arya,Female,11-04-1989,36,Mumbai,Arunachal Pradesh,Doctor,275157,Current,28-02-2023,2,209401.86,521,No Loan
4538,Aarav,Sahota,Aarav Sahota,Others,17-07-1995,30,Pune,Himachal Pradesh,Teacher,92031,Savings,05-08-2016,9,336012.64,647,Closed
4539,Shray,Ravi,Shray Ravi,Male,24-06-1971,54,Ahmedabad,Karnataka,Business,533937,Savings,12-03-2022,3,127350.53,534,No Loan
4540,Samaira,Kuruvilla,Samaira Kuruvilla,Others,19-10-1960,65,Chennai,Himachal Pradesh,Retired,937239,Savings,30-11-2021,3,402250.51,556,Closed
4541,Yuvaan,Gulati,Yuvaan Gulati,Female,01-11-1990,35,Pune,Odisha,Other,665600,Salary,25-04-2018,7,14122.57,346,Defaulted
4542,Zain,Borde,Zain Borde,Male,17-02-1963,62,Kolkata,Uttar Pradesh,Engineer,654054,Current,11-10-2019,6,128105.53,786,Active
4543,Manikya,Dyal,Manikya Dyal,Male,05-02-1973,52,Delhi,Kerala,Teacher,213521,Savings,20-06-2024,1,245732.78,641,Closed
4544,Tejas,Dubey,Tejas Dubey,Female,08-10-1999,26,Kolkata,Uttarakhand,Other,421977,Salary,06-08-2016,9,206294.05,802,No Loan
4545,Uthkarsh,Sethi,Uthkarsh Sethi,Female,08-05-1966,59,Ahmedabad,Arunachal Pradesh,Student,257771,Fixed Deposit,30-07-2025,0,352693,443,No Loan
4546,Mishti,Keer,Mishti Keer,Male,13-05-1992,33,Hyderabad,Arunachal Pradesh,Business,307199,Fixed Deposit,07-06-2016,9,486872.38,531,Active
4547,Nakul,Jha,Nakul Jha,Male,11-06-1982,43,Chennai,Punjab,Teacher,831019,Fixed Deposit,20-04-2019,6,386022.84,746,Defaulted
4548,Amira,Ranganathan,Amira Ranganathan,Male,24-07-1996,29,Hyderabad,Kerala,Business,830129,Savings,05-04-2025,0,72397.62,351,Active
4549,Kabir,Bhatnagar,Kabir Bhatnagar,Others,03-12-1955,69,Mumbai,Assam,Business,705329,Salary,16-09-2024,1,160441.2,840,Closed
4550,Zaina,Bajwa,Zaina Bajwa,Male,23-11-1958,66,Kolkata,Bihar,Teacher,710473,Savings,27-04-2020,5,283655.4,691,Active
4551,Eva,Bhatia,Eva Bhatia,Female,02-06-1981,44,Hyderabad,Nagaland,Business,247164,Current,24-01-2020,5,9038,718,Closed
4552,Pranay,Rattan,Pranay Rattan,Female,13-10-1990,35,Hyderabad,Telangana,Teacher,526887,Salary,06-11-2015,9,93278.08,485,No Loan
4553,Ira,Khalsa,Ira Khalsa,Female,14-05-1972,53,Ahmedabad,Meghalaya,Engineer,604638,Current,13-10-2018,7,448010.24,572,Active
4554,Kartik,Gulati,Kartik Gulati,Male,17-09-1971,54,Kolkata,Tamil Nadu,Teacher,821518,Salary,15-07-2024,1,255102.05,523,No Loan
4555,Eva,Sabharwal,Eva Sabharwal,Male,29-09-2006,19,Bangalore,Assam,Retired,957291,Savings,16-12-2018,6,178836.85,319,Closed
4556,Nirvaan,Brahmbhatt,Nirvaan Brahmbhatt,Male,18-12-1981,43,Bangalore,Sikkim,Doctor,583313,Fixed Deposit,27-04-2020,5,202370.76,767,Closed
4557,Rasha,Iyengar,Rasha Iyengar,Male,23-03-1959,66,Pune,Punjab,Teacher,855858,Savings,04-03-2018,7,253878.25,812,Closed
4558,Samaira,Chada,Samaira Chada,Male,23-11-2000,24,Mumbai,Mizoram,Engineer,138487,Savings,14-10-2020,5,79757.53,520,Active
4559,Yuvraj ,Dixit,Yuvraj  Dixit,Others,25-08-1993,32,Kolkata,Goa,Doctor,218694,Salary,29-12-2020,4,382044.03,531,No Loan
4560,Aaina,Shukla,Aaina Shukla,Female,04-03-1956,69,Hyderabad,Tamil Nadu,Student,193853,Savings,23-11-2019,5,170157.99,673,Active
4561,Saira,Seshadri,Saira Seshadri,Male,24-08-1963,62,Delhi,West Bengal,Engineer,385261,Salary,11-01-2022,3,343638.56,387,Active
4562,Lakshit,Ben,Lakshit Ben,Female,19-09-1990,35,Mumbai,Jharkhand,Engineer,305062,Savings,04-02-2023,2,141717.68,313,No Loan
4563,Dharmajan,Kashyap,Dharmajan Kashyap,Others,23-09-2007,18,Bangalore,West Bengal,Other,521610,Current,18-01-2020,5,384162.6,333,Closed
4564,Riaan,Raval,Riaan Raval,Others,16-07-1957,68,Ahmedabad,Madhya Pradesh,Doctor,303077,Fixed Deposit,27-05-2022,3,62332.68,498,No Loan
4565,Suhana,Grover,Suhana Grover,Others,05-06-1965,60,Mumbai,Tripura,Business,957516,Savings,18-10-2021,4,201574.01,454,Defaulted
4566,Kabir,Jaggi,Kabir Jaggi,Female,17-07-1974,51,Delhi,Uttar Pradesh,Other,93782,Fixed Deposit,25-06-2016,9,19223.67,471,No Loan
4567,Shlok,Magar,Shlok Magar,Female,09-05-1970,55,Kolkata,Sikkim,Doctor,579492,Savings,16-01-2022,3,327655.98,719,Active
4568,Kartik,Verma,Kartik Verma,Male,27-06-1967,58,Chennai,Telangana,Retired,884886,Current,05-10-2020,5,157707.96,539,Closed
4569,Anaya,Gulati,Anaya Gulati,Female,07-05-1956,69,Delhi,Jharkhand,Engineer,924336,Current,15-03-2017,8,171790.53,835,No Loan
4570,Riaan,Kunda,Riaan Kunda,Male,30-09-1982,43,Delhi,Odisha,Student,724224,Savings,10-07-2020,5,496409.19,515,Defaulted
4571,Akarsh,Som,Akarsh Som,Male,09-11-1990,34,Pune,Haryana,Retired,478808,Salary,11-05-2024,1,37101.84,353,Defaulted
4572,Tushar,Dara,Tushar Dara,Others,29-06-2004,21,Bangalore,Nagaland,Other,223245,Salary,14-08-2017,8,69224.42,502,Closed
4573,Ela,Chakraborty,Ela Chakraborty,Male,23-03-2002,23,Hyderabad,Uttarakhand,Retired,192258,Salary,14-04-2024,1,193325.13,497,Active
4574,Samaira,Bhavsar,Samaira Bhavsar,Male,04-07-1973,52,Pune,Manipur,Doctor,705956,Salary,28-05-2021,4,421123.41,608,Closed
4575,Pari,Sankaran,Pari Sankaran,Female,12-04-1996,29,Kolkata,Karnataka,Business,524418,Savings,23-10-2016,9,172178.96,631,No Loan
4576,Piya,Reddy,Piya Reddy,Female,27-04-1957,68,Kolkata,Arunachal Pradesh,Student,552616,Salary,10-09-2020,5,328052.43,465,Defaulted
4577,Lagan,Chokshi,Lagan Chokshi,Others,05-08-1974,51,Chennai,Gujarat,Other,456328,Fixed Deposit,29-10-2019,5,256256.56,682,No Loan
4578,Kartik,Thakkar,Kartik Thakkar,Female,29-10-2006,18,Bangalore,Mizoram,Retired,576581,Savings,21-10-2021,4,333651.4,802,Active
4579,Saksham,Wagle,Saksham Wagle,Male,20-04-1972,53,Bangalore,Tamil Nadu,Teacher,493966,Savings,02-10-2025,0,146928.46,544,Closed
4580,Samiha,Choudhry,Samiha Choudhry,Others,29-01-1963,62,Delhi,Uttar Pradesh,Retired,348710,Current,24-06-2022,3,25530.1,717,Closed
4581,Divij,Batta,Divij Batta,Others,21-05-1964,61,Hyderabad,Tamil Nadu,Student,732550,Fixed Deposit,02-07-2017,8,280352.57,424,Defaulted
4582,Eshani,Kaul,Eshani Kaul,Male,02-08-1995,30,Bangalore,Telangana,Business,632621,Current,02-07-2023,2,438269.88,701,Active
4583,Badal,Raman,Badal Raman,Others,10-03-1963,62,Pune,Gujarat,Student,454073,Savings,09-01-2025,0,93520.5,553,No Loan
